left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
50	51	atomic.containers_00	74.5	1	NA	38	486
0	0	NA	0	-1	0	39	486
0	0	NA	0	-1	1	40	486
52	53	num.displays_04	63997	1	NA	41	486
54	55	attention.level.author_01	0.001252	1	NA	42	486
0	0	NA	0	-1	0	43	486
0	0	NA	0	-1	0	44	486
0	0	NA	0	-1	0	45	486
56	57	num.displays_07	2045.5	1	NA	46	486
0	0	NA	0	-1	1	47	486
58	59	atomic.containers_04	10.5	1	NA	48	486
60	61	num.new.disc_02	0.5	1	NA	49	486
62	63	attention.level.author_01	0.0012755	1	NA	50	486
64	65	attention.level.author_04	0.0079185	1	NA	51	486
66	67	attention.level.contrib_01	0.008733	1	NA	52	486
0	0	NA	0	-1	1	53	486
68	69	num.displays_04	596.5	1	NA	54	486
70	71	num.displays_04	2241.5	1	NA	55	486
0	0	NA	0	-1	0	56	486
0	0	NA	0	-1	0	57	486
72	73	burstiness_04	0.4166665	1	NA	58	486
0	0	NA	0	-1	0	59	486
0	0	NA	0	-1	1	60	486
0	0	NA	0	-1	1	61	486
0	0	NA	0	-1	1	62	486
74	75	attention.level.contrib_07	0.028993	1	NA	63	486
0	0	NA	0	-1	1	64	486
0	0	NA	0	-1	1	65	486
0	0	NA	0	-1	1	66	486
0	0	NA	0	-1	1	67	486
76	77	attention.level.contrib_00	0.0015935	1	NA	68	486
78	79	attention.level.author_00	0.000456	1	NA	69	486
80	81	attention.level.author_00	0.000657	1	NA	70	486
0	0	NA	0	-1	1	71	486
0	0	NA	0	-1	1	72	486
0	0	NA	0	-1	1	73	486
82	83	burstiness_02	0.5669645	1	NA	74	486
0	0	NA	0	-1	0	75	486
84	85	attention.level.author_04	0.001666	1	NA	76	486
0	0	NA	0	-1	0	77	486
86	87	num.displays_06	1321	1	NA	78	486
88	89	attention.level.author_01	0.0003455	1	NA	79	486
90	91	atomic.containers_07	2.5	1	NA	80	486
92	93	auth.increase_01	0.5	1	NA	81	486
94	95	attention.level.contrib_01	0.0003165	1	NA	82	486
0	0	NA	0	-1	1	83	486
96	97	num.displays_05	481.5	1	NA	84	486
0	0	NA	0	-1	0	85	486
98	99	atomic.containers_07	2.5	1	NA	86	486
0	0	NA	0	-1	1	87	486
0	0	NA	0	-1	0	88	486
0	0	NA	0	-1	0	89	486
0	0	NA	0	-1	0	90	486
0	0	NA	0	-1	0	91	486
0	0	NA	0	-1	0	92	486
0	0	NA	0	-1	0	93	486
0	0	NA	0	-1	0	94	486
0	0	NA	0	-1	1	95	486
0	0	NA	0	-1	0	96	486
0	0	NA	0	-1	0	97	486
0	0	NA	0	-1	0	98	486
0	0	NA	0	-1	0	99	486
2	3	attention.level.contrib_01	0.0008015	1	NA	1	487
4	5	num.displays_05	1611.5	1	NA	2	487
6	7	num.displays_02	1487.5	1	NA	3	487
8	9	atomic.containers_00	0.5	1	NA	4	487
10	11	avg.auths.per.disc_05	29.25	1	NA	5	487
12	13	atomic.containers_01	254.5	1	NA	6	487
14	15	num.displays_03	2688.5	1	NA	7	487
16	17	attention.level.author_06	0.000717	1	NA	8	487
18	19	avg.disc.length_05	1.625	1	NA	9	487
20	21	num.displays_04	2352	1	NA	10	487
0	0	NA	0	-1	1	11	487
22	23	num.displays_06	1548.5	1	NA	12	487
0	0	NA	0	-1	1	13	487
24	25	atomic.containers_01	13.5	1	NA	14	487
26	27	avg.auths.per.disc_06	4.0384615	1	NA	15	487
28	29	num.authors.topic_07	32	1	NA	16	487
30	31	avg.disc.length_01	1.5	1	NA	17	487
32	33	num.authors.topic_07	28.5	1	NA	18	487
34	35	contribution.sparseness_05	0.003716	1	NA	19	487
36	37	atomic.containers_01	5.5	1	NA	20	487
38	39	num.displays_07	3849	1	NA	21	487
40	41	avg.auths.per.disc_02	3.8333335	1	NA	22	487
0	0	NA	0	-1	0	23	487
0	0	NA	0	-1	1	24	487
42	43	num.authors.topic_04	9.5	1	NA	25	487
44	45	burstiness_04	0.3257575	1	NA	26	487
46	47	attention.level.contrib_04	0.005062	1	NA	27	487
48	49	attention.level.contrib_02	0.0007305	1	NA	28	487
0	0	NA	0	-1	0	29	487
50	51	num.displays_06	1219	1	NA	30	487
0	0	NA	0	-1	0	31	487
52	53	avg.disc.length_06	106	1	NA	32	487
0	0	NA	0	-1	1	33	487
0	0	NA	0	-1	1	34	487
54	55	burstiness_07	0.2916665	1	NA	35	487
56	57	avg.disc.length_03	22.75	1	NA	36	487
0	0	NA	0	-1	0	37	487
58	59	num.displays_03	3606	1	NA	38	487
60	61	atomic.containers_04	2.5	1	NA	39	487
0	0	NA	0	-1	0	40	487
0	0	NA	0	-1	0	41	487
0	0	NA	0	-1	0	42	487
0	0	NA	0	-1	1	43	487
0	0	NA	0	-1	1	44	487
62	63	attention.level.contrib_07	0.035174	1	NA	45	487
64	65	num.displays_06	37636.5	1	NA	46	487
66	67	num.displays_00	117979	1	NA	47	487
68	69	num.displays_04	913	1	NA	48	487
0	0	NA	0	-1	0	49	487
70	71	num.displays_06	1053.5	1	NA	50	487
0	0	NA	0	-1	0	51	487
72	73	num.displays_04	1302	1	NA	52	487
0	0	NA	0	-1	0	53	487
74	75	num.authors.topic_02	12.5	1	NA	54	487
0	0	NA	0	-1	0	55	487
76	77	attention.level.contrib_04	0.0003645	1	NA	56	487
0	0	NA	0	-1	0	57	487
78	79	num.new.disc_01	0.5	1	NA	58	487
0	0	NA	0	-1	0	59	487
0	0	NA	0	-1	1	60	487
0	0	NA	0	-1	1	61	487
80	81	avg.disc.length_01	38.9821435	1	NA	62	487
0	0	NA	0	-1	0	63	487
82	83	avg.disc.length_00	29.6499995	1	NA	64	487
0	0	NA	0	-1	0	65	487
84	85	attention.level.author_04	0.0048725	1	NA	66	487
0	0	NA	0	-1	1	67	487
86	87	avg.disc.length_03	17.5	1	NA	68	487
88	89	attention.level.contrib_04	0.0001845	1	NA	69	487
0	0	NA	0	-1	0	70	487
0	0	NA	0	-1	0	71	487
90	91	num.displays_01	1218.5	1	NA	72	487
0	0	NA	0	-1	0	73	487
92	93	attention.level.contrib_07	0.006905	1	NA	74	487
0	0	NA	0	-1	1	75	487
0	0	NA	0	-1	0	76	487
0	0	NA	0	-1	1	77	487
0	0	NA	0	-1	1	78	487
0	0	NA	0	-1	0	79	487
94	95	avg.disc.length_06	33.541666	1	NA	80	487
0	0	NA	0	-1	1	81	487
96	97	burstiness_02	0.3923075	1	NA	82	487
98	99	attention.level.author_04	0.0024485	1	NA	83	487
0	0	NA	0	-1	0	84	487
0	0	NA	0	-1	1	85	487
0	0	NA	0	-1	0	86	487
0	0	NA	0	-1	0	87	487
0	0	NA	0	-1	0	88	487
0	0	NA	0	-1	0	89	487
0	0	NA	0	-1	0	90	487
0	0	NA	0	-1	0	91	487
0	0	NA	0	-1	0	92	487
0	0	NA	0	-1	1	93	487
0	0	NA	0	-1	1	94	487
0	0	NA	0	-1	0	95	487
0	0	NA	0	-1	1	96	487
0	0	NA	0	-1	1	97	487
0	0	NA	0	-1	0	98	487
0	0	NA	0	-1	1	99	487
2	3	num.displays_01	1830.5	1	NA	1	488
4	5	num.displays_05	1058	1	NA	2	488
6	7	num.displays_07	3875.5	1	NA	3	488
8	9	auth.increase_07	9.5	1	NA	4	488
10	11	num.displays_00	1246.5	1	NA	5	488
12	13	atomic.containers_06	10.5	1	NA	6	488
14	15	attention.level.contrib_04	0.00509	1	NA	7	488
16	17	num.authors.topic_02	7.5	1	NA	8	488
0	0	NA	0	-1	0	9	488
18	19	num.displays_00	549	1	NA	10	488
20	21	avg.disc.length_05	100	1	NA	11	488
22	23	contribution.sparseness_07	0.0049875	1	NA	12	488
24	25	num.displays_04	2534	1	NA	13	488
26	27	avg.auths.per.disc_05	3.3229165	1	NA	14	488
28	29	atomic.containers_07	2.5	1	NA	15	488
30	31	num.displays_03	731.5	1	NA	16	488
0	0	NA	0	-1	0	17	488
0	0	NA	0	-1	1	18	488
32	33	num.displays_05	1065	1	NA	19	488
34	35	avg.auths.per.disc_05	3.619048	1	NA	20	488
0	0	NA	0	-1	0	21	488
36	37	attention.level.author_07	0.000496	1	NA	22	488
0	0	NA	0	-1	1	23	488
0	0	NA	0	-1	1	24	488
0	0	NA	0	-1	0	25	488
38	39	atomic.containers_03	113	1	NA	26	488
40	41	number.total.disc_06	10.5	1	NA	27	488
0	0	NA	0	-1	0	28	488
42	43	attention.level.author_05	0.0069675	1	NA	29	488
44	45	avg.disc.length_07	107.666668	1	NA	30	488
46	47	num.displays_06	1715.5	1	NA	31	488
0	0	NA	0	-1	1	32	488
48	49	atomic.containers_07	69.5	1	NA	33	488
50	51	auth.increase_00	13	1	NA	34	488
52	53	num.authors.topic_05	16.5	1	NA	35	488
0	0	NA	0	-1	1	36	488
0	0	NA	0	-1	0	37	488
54	55	attention.level.contrib_05	0.0069235	1	NA	38	488
0	0	NA	0	-1	0	39	488
56	57	atomic.containers_00	71.5	1	NA	40	488
0	0	NA	0	-1	1	41	488
0	0	NA	0	-1	1	42	488
58	59	num.displays_02	141630.5	1	NA	43	488
60	61	attention.level.author_01	0.00323	1	NA	44	488
0	0	NA	0	-1	0	45	488
62	63	avg.auths.per.disc_03	7.5	1	NA	46	488
0	0	NA	0	-1	1	47	488
64	65	num.displays_05	2084.5	1	NA	48	488
0	0	NA	0	-1	1	49	488
66	67	avg.auths.per.disc_06	7.8333335	1	NA	50	488
0	0	NA	0	-1	1	51	488
68	69	attention.level.author_00	0.0019695	1	NA	52	488
0	0	NA	0	-1	1	53	488
70	71	num.displays_06	3068.5	1	NA	54	488
0	0	NA	0	-1	0	55	488
72	73	avg.disc.length_06	144.5	1	NA	56	488
0	0	NA	0	-1	1	57	488
74	75	auth.increase_04	1.5	1	NA	58	488
0	0	NA	0	-1	0	59	488
76	77	attention.level.author_07	0.0003985	1	NA	60	488
0	0	NA	0	-1	0	61	488
78	79	num.displays_01	950.5	1	NA	62	488
0	0	NA	0	-1	0	63	488
80	81	atomic.containers_04	102.5	1	NA	64	488
0	0	NA	0	-1	0	65	488
82	83	avg.disc.length_06	97	1	NA	66	488
0	0	NA	0	-1	1	67	488
0	0	NA	0	-1	0	68	488
0	0	NA	0	-1	0	69	488
0	0	NA	0	-1	0	70	488
84	85	num.authors.topic_00	2.5	1	NA	71	488
86	87	attention.level.contrib_02	0.000616	1	NA	72	488
0	0	NA	0	-1	0	73	488
0	0	NA	0	-1	0	74	488
88	89	avg.auths.per.disc_02	4.06	1	NA	75	488
90	91	avg.auths.per.disc_01	1.75	1	NA	76	488
92	93	attention.level.contrib_07	7.05e-05	1	NA	77	488
94	95	num.displays_07	4500.5	1	NA	78	488
0	0	NA	0	-1	0	79	488
96	97	num.authors.topic_00	18.5	1	NA	80	488
0	0	NA	0	-1	1	81	488
98	99	num.displays_06	2830.5	1	NA	82	488
0	0	NA	0	-1	1	83	488
0	0	NA	0	-1	1	84	488
0	0	NA	0	-1	1	85	488
0	0	NA	0	-1	1	86	488
0	0	NA	0	-1	1	87	488
0	0	NA	0	-1	1	88	488
0	0	NA	0	-1	1	89	488
0	0	NA	0	-1	0	90	488
0	0	NA	0	-1	0	91	488
0	0	NA	0	-1	1	92	488
0	0	NA	0	-1	0	93	488
0	0	NA	0	-1	0	94	488
0	0	NA	0	-1	0	95	488
0	0	NA	0	-1	0	96	488
0	0	NA	0	-1	1	97	488
0	0	NA	0	-1	0	98	488
0	0	NA	0	-1	1	99	488
2	3	num.displays_00	1314.5	1	NA	1	489
4	5	num.displays_07	1816	1	NA	2	489
6	7	num.displays_07	3361	1	NA	3	489
8	9	avg.auths.per.disc_00	1.8333335	1	NA	4	489
0	0	NA	0	-1	1	5	489
10	11	num.displays_03	3761	1	NA	6	489
12	13	num.authors.topic_05	20.5	1	NA	7	489
14	15	num.displays_01	418.5	1	NA	8	489
16	17	attention.level.author_01	0.001087	1	NA	9	489
18	19	num.displays_02	1641	1	NA	10	489
0	0	NA	0	-1	0	11	489
20	21	avg.disc.length_00	18.6944445	1	NA	12	489
22	23	atomic.containers_07	277	1	NA	13	489
24	25	atomic.containers_07	12.5	1	NA	14	489
26	27	burstiness_04	0.875	1	NA	15	489
28	29	num.displays_00	355	1	NA	16	489
30	31	attention.level.contrib_03	0.012119	1	NA	17	489
32	33	avg.disc.length_06	26.083333	1	NA	18	489
34	35	avg.auths.per.disc_05	36.25	1	NA	19	489
36	37	attention.level.author_04	0.0014345	1	NA	20	489
38	39	number.total.disc_06	10.5	1	NA	21	489
40	41	avg.auths.per.disc_02	36.049999	1	NA	22	489
0	0	NA	0	-1	1	23	489
42	43	attention.level.author_06	0.0004635	1	NA	24	489
44	45	avg.disc.length_07	6.75	1	NA	25	489
46	47	atomic.containers_07	69.5	1	NA	26	489
0	0	NA	0	-1	0	27	489
48	49	num.displays_06	57.5	1	NA	28	489
50	51	num.displays_06	418	1	NA	29	489
52	53	attention.level.contrib_00	5.2e-05	1	NA	30	489
0	0	NA	0	-1	1	31	489
54	55	avg.auths.per.disc_02	2.75	1	NA	32	489
0	0	NA	0	-1	0	33	489
56	57	atomic.containers_01	1.5	1	NA	34	489
0	0	NA	0	-1	1	35	489
0	0	NA	0	-1	1	36	489
58	59	num.displays_04	17501	1	NA	37	489
60	61	avg.auths.per.disc_00	4.3541665	1	NA	38	489
0	0	NA	0	-1	0	39	489
62	63	auth.increase_01	0.5	1	NA	40	489
0	0	NA	0	-1	0	41	489
0	0	NA	0	-1	0	42	489
64	65	attention.level.contrib_06	0.000149	1	NA	43	489
0	0	NA	0	-1	0	44	489
0	0	NA	0	-1	0	45	489
66	67	avg.auths.per.disc_05	35.5	1	NA	46	489
0	0	NA	0	-1	0	47	489
0	0	NA	0	-1	0	48	489
0	0	NA	0	-1	0	49	489
0	0	NA	0	-1	0	50	489
68	69	atomic.containers_05	1.5	1	NA	51	489
0	0	NA	0	-1	0	52	489
70	71	num.displays_05	1760.5	1	NA	53	489
0	0	NA	0	-1	0	54	489
0	0	NA	0	-1	1	55	489
0	0	NA	0	-1	1	56	489
72	73	num.displays_07	1823	1	NA	57	489
74	75	num.displays_07	78338.5	1	NA	58	489
0	0	NA	0	-1	0	59	489
0	0	NA	0	-1	1	60	489
76	77	num.displays_04	21809.5	1	NA	61	489
0	0	NA	0	-1	0	62	489
78	79	burstiness_02	0.5669645	1	NA	63	489
0	0	NA	0	-1	0	64	489
0	0	NA	0	-1	0	65	489
80	81	num.displays_01	420	1	NA	66	489
0	0	NA	0	-1	0	67	489
82	83	avg.auths.per.disc_07	30.25	1	NA	68	489
0	0	NA	0	-1	0	69	489
84	85	number.total.disc_06	1.5	1	NA	70	489
0	0	NA	0	-1	0	71	489
0	0	NA	0	-1	0	72	489
86	87	attention.level.contrib_01	0.0008555	1	NA	73	489
88	89	avg.auths.per.disc_03	0.9285715	1	NA	74	489
0	0	NA	0	-1	0	75	489
90	91	atomic.containers_00	124.5	1	NA	76	489
0	0	NA	0	-1	0	77	489
92	93	avg.disc.length_06	7.2916665	1	NA	78	489
0	0	NA	0	-1	1	79	489
0	0	NA	0	-1	0	80	489
94	95	num.authors.topic_02	0.5	1	NA	81	489
96	97	auth.increase_01	0.5	1	NA	82	489
0	0	NA	0	-1	0	83	489
98	99	num.displays_04	320	1	NA	84	489
0	0	NA	0	-1	0	85	489
0	0	NA	0	-1	0	86	489
0	0	NA	0	-1	1	87	489
0	0	NA	0	-1	1	88	489
0	0	NA	0	-1	1	89	489
0	0	NA	0	-1	1	90	489
0	0	NA	0	-1	0	91	489
0	0	NA	0	-1	0	92	489
0	0	NA	0	-1	1	93	489
0	0	NA	0	-1	0	94	489
0	0	NA	0	-1	0	95	489
0	0	NA	0	-1	0	96	489
0	0	NA	0	-1	0	97	489
0	0	NA	0	-1	0	98	489
0	0	NA	0	-1	0	99	489
2	3	num.displays_01	1843.5	1	NA	1	490
4	5	num.displays_01	1000.5	1	NA	2	490
6	7	avg.auths.per.disc_05	3.3229165	1	NA	3	490
8	9	num.new.disc_07	4.5	1	NA	4	490
10	11	atomic.containers_05	121.5	1	NA	5	490
12	13	number.total.disc_03	5.5	1	NA	6	490
14	15	num.displays_07	3502	1	NA	7	490
16	17	auth.increase_07	19.5	1	NA	8	490
0	0	NA	0	-1	1	9	490
18	19	avg.auths.per.disc_00	21.75	1	NA	10	490
0	0	NA	0	-1	1	11	490
20	21	num.displays_05	3834.5	1	NA	12	490
0	0	NA	0	-1	0	13	490
22	23	num.displays_04	4428.5	1	NA	14	490
24	25	attention.level.author_02	0.0132405	1	NA	15	490
26	27	avg.auths.per.disc_07	24.75	1	NA	16	490
0	0	NA	0	-1	1	17	490
28	29	attention.level.contrib_07	0.0003125	1	NA	18	490
0	0	NA	0	-1	1	19	490
30	31	avg.disc.length_04	37.75	1	NA	20	490
0	0	NA	0	-1	1	21	490
32	33	contribution.sparseness_04	0.0034185	1	NA	22	490
0	0	NA	0	-1	0	23	490
34	35	num.new.disc_02	7.5	1	NA	24	490
36	37	auth.increase_06	3.5	1	NA	25	490
38	39	num.displays_01	331.5	1	NA	26	490
0	0	NA	0	-1	0	27	490
40	41	num.displays_07	1636	1	NA	28	490
42	43	num.displays_05	2778.5	1	NA	29	490
44	45	num.displays_00	1977.5	1	NA	30	490
0	0	NA	0	-1	0	31	490
0	0	NA	0	-1	0	32	490
0	0	NA	0	-1	1	33	490
46	47	num.authors.topic_02	35.5	1	NA	34	490
0	0	NA	0	-1	1	35	490
0	0	NA	0	-1	0	36	490
48	49	num.displays_00	150796	1	NA	37	490
50	51	attention.level.author_05	0.0072395	1	NA	38	490
52	53	contribution.sparseness_06	0.103104	1	NA	39	490
0	0	NA	0	-1	0	40	490
54	55	num.displays_03	962.5	1	NA	41	490
56	57	atomic.containers_06	25.5	1	NA	42	490
0	0	NA	0	-1	1	43	490
0	0	NA	0	-1	1	44	490
58	59	burstiness_00	0.5357145	1	NA	45	490
60	61	avg.auths.per.disc_01	44.5	1	NA	46	490
0	0	NA	0	-1	0	47	490
62	63	auth.increase_01	43.5	1	NA	48	490
0	0	NA	0	-1	1	49	490
64	65	attention.level.author_05	0.0001735	1	NA	50	490
0	0	NA	0	-1	0	51	490
66	67	num.displays_05	2427.5	1	NA	52	490
0	0	NA	0	-1	0	53	490
0	0	NA	0	-1	1	54	490
68	69	avg.disc.length_03	6.5	1	NA	55	490
70	71	atomic.containers_01	7.5	1	NA	56	490
0	0	NA	0	-1	0	57	490
0	0	NA	0	-1	0	58	490
0	0	NA	0	-1	1	59	490
72	73	avg.disc.length_04	105.75	1	NA	60	490
0	0	NA	0	-1	0	61	490
74	75	burstiness_06	0.3366665	1	NA	62	490
0	0	NA	0	-1	1	63	490
76	77	attention.level.author_07	0.0001735	1	NA	64	490
0	0	NA	0	-1	0	65	490
78	79	attention.level.contrib_00	0.001132	1	NA	66	490
0	0	NA	0	-1	1	67	490
0	0	NA	0	-1	0	68	490
0	0	NA	0	-1	0	69	490
0	0	NA	0	-1	0	70	490
0	0	NA	0	-1	1	71	490
80	81	contribution.sparseness_00	0.00659	1	NA	72	490
0	0	NA	0	-1	0	73	490
0	0	NA	0	-1	1	74	490
82	83	burstiness_05	0.316463	1	NA	75	490
84	85	num.displays_04	1008	1	NA	76	490
0	0	NA	0	-1	0	77	490
86	87	num.displays_07	1446	1	NA	78	490
0	0	NA	0	-1	0	79	490
88	89	num.new.disc_03	11.5	1	NA	80	490
90	91	num.displays_03	19588.5	1	NA	81	490
0	0	NA	0	-1	1	82	490
0	0	NA	0	-1	1	83	490
0	0	NA	0	-1	0	84	490
0	0	NA	0	-1	0	85	490
92	93	avg.disc.length_03	51.5	1	NA	86	490
0	0	NA	0	-1	0	87	490
94	95	num.displays_03	50261	1	NA	88	490
0	0	NA	0	-1	0	89	490
96	97	contribution.sparseness_05	0.0015155	1	NA	90	490
0	0	NA	0	-1	1	91	490
98	99	atomic.containers_06	4.5	1	NA	92	490
0	0	NA	0	-1	0	93	490
0	0	NA	0	-1	1	94	490
0	0	NA	0	-1	0	95	490
0	0	NA	0	-1	0	96	490
0	0	NA	0	-1	1	97	490
0	0	NA	0	-1	0	98	490
0	0	NA	0	-1	0	99	490
2	3	num.displays_02	1636.5	1	NA	1	491
4	5	num.displays_05	981.5	1	NA	2	491
6	7	attention.level.author_04	0.0035865	1	NA	3	491
8	9	num.authors.topic_07	32	1	NA	4	491
10	11	avg.auths.per.disc_00	3.9375	1	NA	5	491
12	13	num.displays_07	3273	1	NA	6	491
14	15	num.authors.topic_05	31.5	1	NA	7	491
16	17	num.displays_07	1449	1	NA	8	491
0	0	NA	0	-1	1	9	491
18	19	num.displays_07	2339	1	NA	10	491
20	21	num.displays_01	1027.5	1	NA	11	491
22	23	num.displays_01	2724	1	NA	12	491
24	25	num.displays_04	11386.5	1	NA	13	491
26	27	avg.auths.per.disc_05	3.9642855	1	NA	14	491
28	29	avg.disc.length_02	23.993333	1	NA	15	491
30	31	num.displays_03	338.5	1	NA	16	491
0	0	NA	0	-1	0	17	491
32	33	auth.increase_00	6	1	NA	18	491
0	0	NA	0	-1	1	19	491
0	0	NA	0	-1	0	20	491
34	35	atomic.containers_06	6.5	1	NA	21	491
36	37	avg.disc.length_06	51	1	NA	22	491
0	0	NA	0	-1	0	23	491
38	39	num.displays_05	3865.5	1	NA	24	491
0	0	NA	0	-1	0	25	491
40	41	num.new.disc_02	5.5	1	NA	26	491
42	43	num.displays_02	2242	1	NA	27	491
44	45	contribution.sparseness_07	0.0030655	1	NA	28	491
46	47	contribution.sparseness_03	0.010288	1	NA	29	491
48	49	atomic.containers_00	46.5	1	NA	30	491
50	51	attention.level.author_06	0.017768	1	NA	31	491
52	53	avg.auths.per.disc_06	29	1	NA	32	491
0	0	NA	0	-1	1	33	491
0	0	NA	0	-1	0	34	491
0	0	NA	0	-1	1	35	491
54	55	avg.disc.length_05	18.25	1	NA	36	491
0	0	NA	0	-1	1	37	491
56	57	num.displays_06	2259.5	1	NA	38	491
58	59	num.displays_06	10545.5	1	NA	39	491
0	0	NA	0	-1	1	40	491
0	0	NA	0	-1	0	41	491
0	0	NA	0	-1	1	42	491
60	61	auth.increase_01	9.5	1	NA	43	491
0	0	NA	0	-1	1	44	491
0	0	NA	0	-1	1	45	491
0	0	NA	0	-1	1	46	491
0	0	NA	0	-1	1	47	491
62	63	burstiness_01	0.8	1	NA	48	491
0	0	NA	0	-1	0	49	491
64	65	attention.level.author_05	0.001942	1	NA	50	491
0	0	NA	0	-1	1	51	491
66	67	num.displays_07	1656	1	NA	52	491
0	0	NA	0	-1	0	53	491
68	69	num.authors.topic_00	1.5	1	NA	54	491
0	0	NA	0	-1	0	55	491
0	0	NA	0	-1	0	56	491
70	71	num.displays_04	2480	1	NA	57	491
72	73	attention.level.author_04	0.0014255	1	NA	58	491
0	0	NA	0	-1	1	59	491
74	75	attention.level.contrib_01	0.002486	1	NA	60	491
0	0	NA	0	-1	1	61	491
76	77	contribution.sparseness_00	0.1483515	1	NA	62	491
0	0	NA	0	-1	0	63	491
78	79	attention.level.author_03	0.0076285	1	NA	64	491
0	0	NA	0	-1	0	65	491
80	81	avg.auths.per.disc_01	52	1	NA	66	491
0	0	NA	0	-1	0	67	491
0	0	NA	0	-1	1	68	491
0	0	NA	0	-1	0	69	491
0	0	NA	0	-1	1	70	491
82	83	atomic.containers_02	27.5	1	NA	71	491
0	0	NA	0	-1	1	72	491
84	85	attention.level.author_03	0.0028155	1	NA	73	491
86	87	burstiness_03	0.0454545	1	NA	74	491
88	89	attention.level.author_04	0.0079455	1	NA	75	491
90	91	attention.level.author_07	0.0066665	1	NA	76	491
0	0	NA	0	-1	0	77	491
92	93	contribution.sparseness_04	0.0093945	1	NA	78	491
0	0	NA	0	-1	0	79	491
94	95	attention.level.contrib_07	0.0038845	1	NA	80	491
0	0	NA	0	-1	1	81	491
0	0	NA	0	-1	1	82	491
0	0	NA	0	-1	0	83	491
0	0	NA	0	-1	1	84	491
0	0	NA	0	-1	1	85	491
0	0	NA	0	-1	1	86	491
0	0	NA	0	-1	1	87	491
0	0	NA	0	-1	1	88	491
0	0	NA	0	-1	1	89	491
0	0	NA	0	-1	0	90	491
0	0	NA	0	-1	0	91	491
96	97	num.displays_07	992.5	1	NA	92	491
0	0	NA	0	-1	0	93	491
98	99	num.displays_03	859.5	1	NA	94	491
0	0	NA	0	-1	0	95	491
0	0	NA	0	-1	0	96	491
0	0	NA	0	-1	0	97	491
0	0	NA	0	-1	0	98	491
0	0	NA	0	-1	0	99	491
2	3	num.displays_01	1442.5	1	NA	1	492
4	5	avg.auths.per.disc_00	4.2916665	1	NA	2	492
6	7	num.displays_02	3105	1	NA	3	492
8	9	attention.level.author_05	0.000373	1	NA	4	492
10	11	num.displays_06	1539	1	NA	5	492
12	13	num.displays_07	2624	1	NA	6	492
14	15	attention.level.author_05	0.011151	1	NA	7	492
16	17	num.displays_00	1219.5	1	NA	8	492
18	19	num.displays_07	1618	1	NA	9	492
20	21	num.displays_07	1925	1	NA	10	492
0	0	NA	0	-1	0	11	492
22	23	auth.increase_02	4.5	1	NA	12	492
24	25	contribution.sparseness_04	0.0113425	1	NA	13	492
26	27	avg.auths.per.disc_06	3.9642855	1	NA	14	492
28	29	attention.level.contrib_05	0.0594425	1	NA	15	492
30	31	auth.increase_07	22	1	NA	16	492
0	0	NA	0	-1	0	17	492
32	33	num.displays_03	696.5	1	NA	18	492
0	0	NA	0	-1	0	19	492
34	35	num.displays_07	992.5	1	NA	20	492
0	0	NA	0	-1	1	21	492
36	37	avg.disc.length_04	11.3333335	1	NA	22	492
0	0	NA	0	-1	1	23	492
38	39	attention.level.author_06	0.0003985	1	NA	24	492
0	0	NA	0	-1	1	25	492
40	41	avg.disc.length_04	15.9	1	NA	26	492
42	43	atomic.containers_03	54.5	1	NA	27	492
44	45	attention.level.author_00	0.002591	1	NA	28	492
0	0	NA	0	-1	1	29	492
46	47	avg.disc.length_04	138.5	1	NA	30	492
0	0	NA	0	-1	1	31	492
48	49	attention.level.contrib_00	0.000425	1	NA	32	492
50	51	num.displays_00	2114.5	1	NA	33	492
52	53	contribution.sparseness_03	0.187063	1	NA	34	492
54	55	avg.auths.per.disc_05	9.25	1	NA	35	492
56	57	num.new.disc_04	0.5	1	NA	36	492
0	0	NA	0	-1	0	37	492
0	0	NA	0	-1	1	38	492
58	59	avg.auths.per.disc_07	1.75	1	NA	39	492
0	0	NA	0	-1	1	40	492
60	61	attention.level.contrib_05	0.012012	1	NA	41	492
62	63	attention.level.author_04	0.003015	1	NA	42	492
64	65	attention.level.contrib_06	0.001944	1	NA	43	492
0	0	NA	0	-1	1	44	492
66	67	avg.auths.per.disc_06	3.156923	1	NA	45	492
68	69	num.displays_02	1004.5	1	NA	46	492
0	0	NA	0	-1	1	47	492
0	0	NA	0	-1	0	48	492
0	0	NA	0	-1	0	49	492
70	71	avg.auths.per.disc_04	28.5	1	NA	50	492
0	0	NA	0	-1	1	51	492
72	73	avg.disc.length_00	126.5	1	NA	52	492
0	0	NA	0	-1	0	53	492
0	0	NA	0	-1	0	54	492
0	0	NA	0	-1	0	55	492
0	0	NA	0	-1	0	56	492
0	0	NA	0	-1	1	57	492
0	0	NA	0	-1	0	58	492
74	75	contribution.sparseness_07	0.003746	1	NA	59	492
76	77	avg.auths.per.disc_05	3.03125	1	NA	60	492
0	0	NA	0	-1	0	61	492
78	79	attention.level.author_01	0.002079	1	NA	62	492
80	81	auth.increase_03	7.5	1	NA	63	492
0	0	NA	0	-1	0	64	492
0	0	NA	0	-1	1	65	492
0	0	NA	0	-1	1	66	492
82	83	avg.auths.per.disc_02	2.2333335	1	NA	67	492
84	85	attention.level.contrib_07	0.0069275	1	NA	68	492
0	0	NA	0	-1	0	69	492
